Año Censal,Entidad,Municipio,Edad mediana,Grado promedio de escolaridad de la población de 15 y más años,Hogares censales,Población de 5 años y más que asiste a la escuela,Población derechohabiente a servicios de salud,Población en hogares censales,Población en hogares familiares,Población en hogares no familiares,Población total,Porcentaje de población de 15 a 29 años,Porcentaje de población de 60 y más años,Promedio de ocupantes en viviendas particulares habitadas,Tamaño promedio de los hogares censales,Total de viviendas particulares habitadas,Viviendas particulares habitadas,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,Viviendas particulares habitadas que disponen de computadora,Viviendas particulares habitadas que disponen de drenaje,Viviendas particulares habitadas que disponen de energía eléctrica,Viviendas particulares habitadas que disponen de excusado o sanitario,Viviendas particulares habitadas que disponen de lavadora,UE Unidades económicas,H010A Personal remunerado total,J000A Total de remuneraciones (millones de pesos),K000A Total de gastos por consumo de bienes y servicios (millones de pesos),M000A Total de ingresos por suministro de bienes y servicios (millones de pesos),A111A Producción bruta total (millones de pesos),A121A Consumo intermedio (millones de pesos),A131A Valor agregado censal bruto (millones de pesos),A211A Inversión total (millones de pesos),A800A Total de ingresos (millones de pesos),A700A Total de gastos (millones de pesos),UE Sector 62 Servicios de salud y de asistencia social,UE Subsector 621 Servicios médicos de consulta externa y servicios relacionados,UE Subsector 622 Hospitales,UE Subsector 623 Residencias de asistencia social y para el cuidado de la salud,total_area,Prod_Bruta_Per_Capita,%_Pob_Derechohabiente,Densidad_Poblacional
2013,baja california,mexicali,28.2,9.86551834664125,280803.0,260051.2,742306.8,951670.8,906874.9,43281.2,970715.8,26.16974576634718,9.11563103232971,3.411399774104617,3.410610626112436,285117.8,275092.5,273801.0,131987.3,262730.0,277212.5,277229.1,243852.3,10083.0,16700.0,1105.822,29174.471,34117.17,8483.294,3318.338,5164.956,592.787,34275.507,29526.202,1865.0,1592.0,18.0,30.0,10101972020.460733,8739.214917486663,76.47004406439042,0.09609171338367331
2018,baja california,mexicali,30.2,10.34138225771,316198.0,265133.2,822539.8,1016473.8,959271.4,56213.2,1027198.8,25.61932204359248,10.975016086212559,3.230399397612312,3.228295002966496,317430.8,300970.0,311336.0,156852.8,301915.0,312655.0,313517.6,276587.8,10351.0,23049.0,1962.019,46357.672,59248.481,18848.702,6010.113,12838.589,403.881,60192.049,47326.452,2085.0,1793.0,37.0,39.0,10101972020.460733,18349.61450500137,80.07600865577335,0.1016829979255032
2024,baja california,mexicali,32.6,10.9124189509925,358672.0,271231.6,918819.4,1094237.4,1022147.2,71731.6,1094978.4,24.958813576286836,13.20627815087198,3.013198945821546,3.009516255191368,356206.4,332023.0,356378.0,186691.40000000002,348937.0,355186.0,357063.8,315870.4,10672.6,30667.8,2989.4554,66977.5132,89406.0542,31287.191600000006,9240.243,22046.948599999996,177.1937999999999,91291.8994,68686.752,2349.0,2034.2,59.8,49.8,10101972020.460733,28573.34135540939,83.91210274102211,0.10839253937569902
2003,baja california,playas de rosarito,22.6,7.779999999999999,15656.8,16979.6,27929.8,62112.0,60093.2,1926.8,69351.0,28.400000000000002,5.62,4.04,3.976,17133.4,14707.2,10310.0,2810.4,12902.4,14023.6,14115.0,9959.2,902.0,1175.0,59.614,990.834,1247.207,397.849,112.685,285.164,17.569,1252.151,1004.294,80.0,68.0,7.0,0.0,512759993.638344,5736.74496402359,40.27310348805352,0.13525041122633708
2008,baja california,playas de rosarito,24.2,8.357999999999999,21383.2,22111.8,48297.4,79440.6,75505.2,3301.2,83722.8,27.36,6.62,3.7720000000000002,3.74,22325.6,20788.8,15942.8,6626.6,18616.4,19367.0,19411.0,14652.0,1162.0,1437.0,87.311,2193.16,2488.64,635.534,307.737,327.797,130.572,2495.319,2215.505,117.0,88.0,7.0,1.0,512759993.638344,7590.931024762669,57.687272762019425,0.1632787289155221
2013,baja california,playas de rosarito,26.5,8.843529607313526,28333.5,26049.0,68595.3,99040.3,93123.8,5047.5,101534.6,26.79727286407883,8.36593052266409,3.5320298748486083,3.52796992836338,28970.5,26271.6,23856.8,11209.6,25807.5,26571.1,26613.3,20525.1,1423.0,1622.0,106.241,2526.715,3133.549,928.243,295.531,632.712,47.893,3150.706,2551.43,152.0,115.0,4.0,6.0,512759993.638344,9142.134799368885,67.55854654472465,0.19801583832535427
2018,baja california,playas de rosarito,29.0,9.366078952836071,35316.0,29109.0,84035.8,118485.8,111066.8,6730.0,119645.6,26.126060970876882,10.47581472710424,3.385412999596288,3.37458647563568,35498.0,29817.6,31874.8,15520.6,33150.0,33774.6,33783.8,26433.6,1522.0,2912.0,222.982,4782.844,6352.776,2210.75,597.259,1613.491,98.397,6545.361,4884.064,195.0,163.0,4.0,8.0,512759993.638344,18477.4868444807,70.2372673963773,0.23333645659647062
2024,baja california,playas de rosarito,32.0,9.993138167463126,43695.0,32781.0,102564.4,141820.4,132598.4,8749.0,141378.8,25.320606699034542,13.007675772432421,3.209472749293504,3.19052633236244,43331.0,34072.8,41496.399999999994,20693.800000000003,41961.0,42418.8,42388.399999999994,33523.8,1640.8,4460.0,363.0712,7490.1988,10215.848399999999,3749.7583999999997,959.3326,2790.4258,159.0018,10618.947,7683.224800000002,246.6,220.6,4.0,10.4,512759993.638344,26522.777106610043,72.54581309220336,0.2757211985218102
2003,baja california,tecate,23.8,8.06,20117.0,22028.4,49617.2,77110.6,74176.8,2438.4,85738.4,29.14,6.1,3.86,3.85,21463.4,19559.8,15618.4,3866.2,16896.4,18237.0,18628.2,14854.0,758.0,1925.0,95.144,1313.672,1624.858,446.455,120.307,326.148,25.008,1636.347,1321.661,58.0,55.0,1.0,0.0,2900518701.4764695,5207.176714284382,57.870452446045185,0.0295596783969557
2008,baja california,tecate,25.6,8.654,24415.6,26209.0,65947.8,90174.6,86388.2,3409.2,97061.0,27.919999999999998,6.779999999999999,3.682,3.694,24980.6,24099.6,19737.8,8365.8,21540.2,22608.2,22946.6,19034.2,1183.0,1388.0,84.669,1703.945,1953.362,467.367,221.033,246.334,42.443,1960.757,1730.137,139.0,107.0,4.0,2.0,2900518701.4764695,4815.188386684662,67.94469457351563,0.03346332500824505
2013,baja california,tecate,27.2,9.16119123845845,27558.8,27089.4,75960.6,97761.5,93276.2,4344.4,103287.3,26.63106375113215,8.168184876434811,3.561589600232686,3.560290944123313,27700.9,27002.9,24068.7,11754.0,25539.8,26337.2,26647.0,22496.1,1311.0,1462.0,89.875,2227.51,2606.333,620.789,236.324,384.465,27.324,2623.214,2251.464,149.0,114.0,2.0,3.0,2900518701.4764695,6010.312981363633,73.54302029387931,0.03560994105896404
2018,baja california,tecate,29.2,9.6131766358892,30116.8,26173.4,81486.6,101429.0,95898.2,5328.4,106967.8,25.3495033363524,9.948493003826162,3.380905600620496,3.377442517662168,30157.4,28634.4,28098.2,13849.0,28807.8,29224.2,29477.0,25394.6,1251.0,2019.0,152.087,4679.067,5532.107,1384.715,517.423,867.292,49.254,5705.147,4755.565,183.0,153.0,1.0,4.0,2900518701.4764695,12945.157327719182,76.17862571727193,0.036878852029310995
2024,baja california,tecate,31.6,10.155559112806099,33186.4,25074.2,88117.8,105830.0,99044.6,6509.200000000001,111384.4,23.8116308386167,12.084862756695781,3.1640848010858678,3.158024405908794,33105.2,30592.2,32933.6,16363.0,32729.4,32688.6,32873.0,28872.800000000003,1179.0,2687.4,226.74139999999997,7620.935399999999,9043.0358,2301.4262,854.7418,1446.6844,75.57,9403.4666,7760.486199999999,223.8,199.8,-0.20000000000000018,5.2,2900518701.4764695,20662.01550665982,79.11143750830459,0.03840154519372734
2003,baja california,tijuana,23.6,8.52,307252.0,323879.0,665977.0,1205204.4,1163921.2,36303.8,1330740.2,29.82,5.1,3.98,3.9339999999999997,331270.0,301265.4,275179.0,69466.6,271711.4,292282.8,289662.8,211469.8,13622.0,29717.0,1616.145,24888.226,30479.468,8578.13,2700.456,5877.674,382.036,30617.763,25181.084,1825.0,1595.0,68.0,11.0,1090459723.6517193,6446.134264223775,50.045606197212656,1.2203478690103584
2008,baja california,tijuana,25.2,9.064,385010.2,393953.8,891259.0,1431879.0,1374981.8,52802.6,1500084.6,28.12,5.72,3.75,3.73,397070.2,382161.0,362506.8,147927.6,365501.6,374801.8,372282.2,288792.0,16486.0,32302.0,2034.761,38914.646,43776.225,10530.959,5454.318,5076.641,1139.216,43937.844,39470.259,2753.0,2274.0,92.0,47.0,1090459723.6517193,7020.243391606046,59.413915721819954,1.3756442053417008
2013,baja california,tijuana,26.9,9.52318648290792,467206.3,437780.6,1130050.6,1647551.3,1569915.8,74573.9,1668535.0,27.33356063804085,6.849959899375349,3.549438710081012,3.548866913585384,469631.1,450971.8,451422.0,221351.9,455554.6,462106.3,460995.9,367613.1,18753.0,25727.0,1773.169,44880.983,52698.443,13937.345,5916.52,8020.825,861.121,52953.538,45301.247,3254.0,2681.0,55.0,89.0,1090459723.6517193,8353.043238529608,67.72711390531215,1.5301207039655063
2018,baja california,tijuana,28.4,9.99516395442112,545421.8,462146.6,1341816.6,1835421.8,1732323.8,98135.4,1849955.0,26.8894950347756,8.2665597316676,3.381836560216032,3.380311769561024,546114.6,502129.8,533792.0,277978.4,536035.6,540511.8,539927.4,441571.6,19646.0,39600.0,3065.155,77030.484,99484.421,32938.823,10467.431,22471.392,-293.311,102158.871,78763.431,3555.0,3034.0,82.0,89.0,1090459723.6517193,17805.202288704317,72.53239132843773,1.69649090184174
2024,baja california,tijuana,30.2,10.56153692023696,639280.4,491385.8,1595935.7999999998,2060866.4,1927213.4,126409.2,2067659.0,26.356616310857298,9.9664795304183,3.180713980378056,3.178045596731792,637894.8,563519.4,632636.0,345930.19999999995,632612.8,634598.4,634645.2,530321.8,20717.6,56247.6,4615.5382,115609.88519999999,155627.5946,55740.59659999999,15928.5242,39812.0724,-1678.6293999999998,161205.2706,118918.05179999999,3916.2,3457.6,114.4,89.0,1090459723.6517193,26958.31208144089,77.18563844425023,1.8961351392932209
2003,baja california sur,comondu,24.2,7.62,16199.6,17989.2,36516.2,62480.4,61090.4,1371.4,63843.6,26.34,7.58,3.92,3.864,16175.0,15980.6,14707.0,1958.4,11748.4,15247.0,15315.4,9718.6,1184.0,1165.0,38.154,838.333,987.839,225.282,56.643,168.639,22.077,988.572,841.875,51.0,42.0,0.0,0.0,18155513883.54295,3528.6543991880158,57.19633604621293,0.00351648542748608
2008,baja california sur,comondu,26.2,8.08,18041.6,18660.6,50220.6,66606.8,64701.0,1872.4,68021.6,25.22,8.7,3.71,3.694,18090.8,17962.0,16318.0,4365.6,14823.0,17314.0,17374.6,12254.6,1284.0,1375.0,64.174,1512.231,1733.394,335.769,114.534,221.235,20.766,1733.858,1529.073,76.0,56.0,0.0,0.0,18155513883.54295,4936.211438719465,73.8303715290437,0.003746608354702542
2013,baja california sur,comondu,28.2,8.521184808286389,19973.2,18892.2,59683.8,70333.6,67856.0,2437.7,71477.5,24.34997807618526,10.3364291586736,3.533005427408411,3.532106589845156,19998.4,19908.7,18399.4,6049.0,17571.5,19432.2,19477.5,14051.7,1353.0,1515.0,84.156,1719.117,2036.025,496.865,169.642,327.223,37.568,2040.647,1745.012,72.0,51.0,0.0,0.0,18155513883.54295,6951.348326396418,83.50012241614493,0.0039369582408124906
2018,baja california sur,comondu,30.2,9.05649282209704,21575.2,18644.2,63031.8,71779.6,68671.0,3067.2,72580.0,23.433274869827358,12.3971444231296,3.338014473089096,3.335617572920416,21582.4,21403.2,20738.4,7044.0,20129.0,21079.2,21205.0,15396.2,1238.0,1587.0,108.454,3074.879,3837.619,1105.679,346.687,758.992,18.335,3935.771,3114.37,91.0,70.0,0.0,2.0,18155513883.54295,15233.93496831083,86.84458528520254,0.003997683594392229
2024,baja california sur,comondu,32.6,9.698862438669819,23497.6,18346.6,67049.4,73514.8,69649.0,3822.6000000000004,73903.0,22.33323102219788,14.8700027404768,3.104025327905918,3.099830752610728,23483.2,23196.6,23545.2,8238.0,23198.0,23055.6,23278.0,17009.6,1100.0,1673.4,137.61159999999998,4701.7934,5999.531800000001,1836.2558000000001,559.1410000000001,1277.1147999999998,-4.744599999999998,6209.919800000001,4757.5996,113.8,92.8,0.0,4.4,18155513883.54295,24846.83707021366,90.72622221019444,0.0040705540186879155
2003,baja california sur,la paz,25.2,9.42,53622.2,60164.6,138219.6,201497.8,195403.2,5868.8,210520.4,28.78,7.0,3.8200000000000003,3.766,54487.4,52481.4,47703.0,13936.2,47797.6,50363.8,50333.2,33587.6,3003.0,7844.0,359.529,5473.878,6814.821,1966.065,532.936,1433.129,129.861,6835.982,5537.023,267.0,232.0,4.0,0.0,15668847175.723166,9339.0711779001,65.65615493795376,0.013435602354088557
2008,baja california sur,la paz,27.2,9.97,64617.8,65505.4,175543.8,229944.8,221205.2,8515.8,238961.0,27.56,7.94,3.586,3.566,66104.6,64183.4,59510.2,27945.2,61279.6,62366.0,62665.4,46247.2,3465.0,7742.0,478.854,10490.927,12267.204,2882.886,1083.537,1799.349,218.696,12341.61,10667.194,431.0,335.0,7.0,4.0,15668847175.723166,12064.253162649971,73.46127610781676,0.015250707172014474
2013,baja california sur,la paz,29.2,10.42450954544851,76392.4,70211.6,210638.8,258878.7,246843.6,11651.5,263982.0,26.285423684598918,9.64751463082271,3.4109972319251307,3.4102452594564387,77155.4,75084.4,72232.1,39024.5,74133.1,74758.3,75405.6,56847.2,3794.0,6392.0,418.754,12351.054,14282.137,3454.342,1372.325,2082.017,305.069,14343.03,12511.341,580.0,451.0,7.0,6.0,15668847175.723166,13085.52098249123,79.79286466501505,0.01684757002474347
2018,baja california sur,la paz,31.2,10.88202545452936,87031.4,73692.6,238461.8,281153.2,265559.6,14869.0,284167.0,24.76112982559712,11.89337234886056,3.245992618467016,3.243987358550504,87249.4,83543.4,83880.6,46532.0,85111.6,85348.8,85886.6,65039.2,3811.0,7918.0,659.748,20244.61,25514.252,8093.47,2681.794,5411.676,355.674,25771.883,20624.168,658.0,543.0,9.0,11.0,15668847175.723166,28481.385945588332,83.91607751779763,0.01813579498307187
2024,baja california sur,la paz,33.6,11.43104454542638,99798.20000000001,77869.8,271849.4,307882.6,288018.8,18730.0,308389.0,22.93197719479496,14.58840161050598,3.047987082317278,3.044477877463382,99362.2,93694.2,97858.79999999999,55541.0,98285.79999999999,98057.4,98463.79999999999,74869.6,3831.4,9749.2,948.9408000000001,29716.877200000003,38992.79,13660.423600000002,4253.1568,9407.266800000001,416.3999999999999,39486.5066,30359.560400000002,751.6,653.4,11.4,17.0,15668847175.723166,44296.07930243946,88.1514580610852,0.019681664933065945
2003,baja california sur,loreto,24.2,8.22,3000.8,3381.4,7002.0,11510.2,11167.2,328.4,11828.2,27.619999999999997,7.0,3.88,3.838,2991.8,2955.8,2640.6,528.2,2421.4,2687.2,2808.2,1939.6,240.0,241.0,6.877,186.04,231.343,57.983,10.242,47.741,2.657,232.684,186.821,4.0,3.0,0.0,0.0,4586496397.74243,4902.098375069748,59.19751103295514,0.002578918410537091
2008,baja california sur,loreto,26.2,8.709999999999999,4003.6,3807.8,10450.0,14387.4,13723.2,650.4,14778.4,27.259999999999998,7.32,3.632,3.62,4059.0,3990.4,3467.2,1286.6,3516.8,3513.0,3770.0,2705.6,319.0,468.0,25.668,446.88,537.316,116.975,24.244,92.731,3.085,537.879,449.053,17.0,11.0,0.0,1.0,4586496397.74243,7915.268229307639,70.71130839603747,0.0032221544984259096
2013,baja california sur,loreto,28.2,9.190588235294118,4929.7,4187.1,13483.6,16771.7,15827.7,930.1,17132.2,25.94883527454242,8.60096505823628,3.422597122302157,3.419373956297743,4989.2,4798.3,4387.8,1843.2,4500.9,4481.3,4672.9,3400.3,291.0,426.0,29.847,635.794,723.332,158.563,63.859,94.704,27.255,724.405,647.929,22.0,13.0,0.0,0.0,4586496397.74243,9255.262021223194,78.70326052696093,0.0037353566893528643
2018,baja california sur,loreto,30.2,9.758235294117648,5429.2,4400.6,15019.6,17596.2,16547.2,1033.6,17789.2,23.363560732113122,10.60257348863008,3.260258992805752,3.251663883460648,5446.2,5078.8,5090.8,2160.2,5132.4,5191.8,5234.4,3900.8,309.0,522.0,37.021,906.507,1180.049,363.118,101.307,261.811,0.845,1189.883,923.924,22.0,17.0,0.0,0.0,4586496397.74243,20412.272614844962,84.43100308052077,0.003878603286106628
2024,baja california sur,loreto,32.6,10.439411764705884,6028.6,4656.8,16862.8,18585.6,17410.6,1157.8,18577.6,20.261231281197958,13.00450360510264,3.065453237410066,3.050411796056134,5994.6,5415.4,5934.4,2540.6,5890.2,6044.4,5908.2,4501.4,330.6,637.2,45.6298,1231.3626,1728.1094,608.5840000000001,146.2446,462.3393999999999,-30.847000000000005,1748.4566000000002,1255.118,22.0,21.8,0.0,0.0,4586496397.74243,32759.021617431754,90.76952889501335,0.004050499202211144
2003,baja california sur,los cabos,23.6,8.58,36417.2,33220.2,84029.8,134601.4,127194.4,6383.8,140684.8,31.5,3.7800000000000002,3.84,3.706,36861.8,35203.2,27446.4,5890.200000000001,31837.6,33287.8,33286.4,18877.6,2270.0,4290.0,218.162,3115.793,3880.941,1191.918,360.332,831.586,201.549,3890.113,3183.981,157.0,124.0,17.0,0.0,3710913915.78121,8472.258552452007,59.729124965881184,0.03791109230578405
2008,baja california sur,los cabos,24.6,9.152000000000001,55845.0,51762.2,141218.4,201533.6,190797.2,9912.8,208757.0,29.86,3.82,3.668,3.616,57342.0,55288.2,43650.8,18230.8,52640.0,52819.8,53384.0,33384.8,3148.0,6380.0,406.657,8785.666,10384.377,2629.777,1105.642,1524.135,48.879,10430.094,8860.112,223.0,141.0,8.0,1.0,3710913915.78121,12597.311706912822,67.64726452286631,0.056254875412827546
2013,baja california sur,los cabos,25.6,9.57605660392238,76012.3,68366.1,202114.4,267809.3,252380.2,14367.9,272274.2,28.64234542667348,4.443382671252147,3.537973848990742,3.5366463005474142,77191.8,73685.2,64121.6,29958.5,73221.6,73366.2,74277.6,46948.4,4165.0,5523.0,363.39,13277.483,15326.465,3673.256,1472.901,2200.355,263.45,15365.987,13440.687,382.0,257.0,12.0,1.0,3710913915.78121,13491.017511023812,74.23193236817885,0.0733711980873805
2018,baja california sur,los cabos,26.6,10.00281761045968,94527.8,81944.6,257928.4,326654.8,305417.2,19024.4,328586.2,27.54625447112928,5.349020456672392,3.4679302639753122,3.464390134793104,94864.8,88322.2,83967.6,38436.0,91517.6,92198.2,92693.6,58262.4,4570.0,8704.0,706.046,20744.42,27164.304,9592.97,3039.654,6553.316,725.769,27535.817,21202.224,419.0,306.0,19.0,9.0,3710913915.78121,29194.68316076573,78.49641890012423,0.08854589663280482
2024,baja california sur,los cabos,27.8,10.514930818304439,116746.4,98238.79999999999,324905.19999999995,397269.4,369061.6,24612.199999999997,396160.6,26.230945324476238,6.435785799176687,3.383877961956796,3.3776827358879324,116072.4,105886.6,107782.79999999999,48609.0,113472.79999999999,114796.6,114792.79999999999,71839.20000000001,5056.0,12521.2,1117.2332000000001,29704.744399999996,41369.7108,16696.626800000002,4919.7576,11776.869199999997,1280.5518,42139.613,30516.068399999996,463.4,364.8,27.4,18.6,3710913915.78121,42146.10640230251,82.0135066435178,0.106755534887314
2003,baja california sur,mulege,23.6,7.36,12903.6,12488.6,29830.4,47899.8,45924.2,1821.0,50041.4,26.82,7.46,3.7800000000000002,3.722,13056.8,12685.8,10100.6,1815.4,9294.2,11977.4,11371.4,7626.0,768.0,687.0,37.043,934.191,1071.602,187.669,43.539,144.13,10.453,1072.259,936.452,31.0,26.0,1.0,0.0,31848915954.42304,3750.2747724883793,59.61144172625067,0.0015712120334522867
2008,baja california sur,mulege,24.6,7.712,15412.8,14026.2,41852.2,54946.0,52252.2,2555.6,56565.6,27.1,7.9399999999999995,3.598,3.57,15615.8,15317.2,13064.8,4504.0,12153.8,14535.4,14058.8,9635.0,879.0,1068.0,55.356,1458.453,1657.011,295.442,96.012,199.43,5.8,1658.62,1474.692,46.0,34.0,1.0,1.0,31848915954.42304,5222.997722997723,73.98878470307041,0.001776060449936426
2013,baja california sur,mulege,26.2,8.282091679654974,17365.0,14819.1,50286.9,59616.4,56451.6,3088.2,60586.4,26.17944423582427,8.8341945174615,3.445738811788556,3.443332749201113,17460.9,17107.0,15847.4,6432.5,14580.7,16569.6,16458.1,11336.8,923.0,1170.0,65.238,1000.331,1248.626,361.72,96.584,265.136,29.295,1248.906,1012.87,60.0,45.0,0.0,1.0,31848915954.42304,5970.316770760434,83.00031030066154,0.0019023065050848623
2018,baja california sur,mulege,28.2,8.885577812413263,18820.0,14932.6,53133.4,61950.4,58262.6,3595.2,63040.4,24.64518462886472,10.057852046564,3.3053034981028158,3.298887331202968,18847.4,18132.0,17836.4,7450.0,16300.2,18130.6,18181.6,12449.8,892.0,1431.0,100.35,1986.667,2563.376,803.791,229.1,574.691,26.533,2650.124,2007.683,73.0,56.0,1.0,2.0,31848915954.42304,12750.410847646906,84.28468093476565,0.0019793577932201247
2024,baja california sur,mulege,30.6,9.609761171723212,20566.0,15068.8,56549.2,64751.2,60435.8,4203.6,65985.2,22.804073100513257,11.526241081486999,3.136781121679928,3.125552829605194,20511.2,19362.0,20223.2,8671.0,18363.6,20003.8,20249.8,13785.4,854.8,1744.2,142.4844,3170.2702,4141.076000000001,1334.2762000000002,388.1192,946.1569999999999,23.218600000000002,4331.585599999999,3201.4586,88.6,69.2,2.2,3.2,31848915954.42304,20220.840430884506,85.69982359680655,0.0020718193389824393
2003,campeche,calakmul,16.2,4.720000000000001,4759.4,7918.6,3653.8,23487.0,23173.0,306.8,23534.4,26.38,5.279999999999999,5.0200000000000005,4.941999999999999,4722.8,4674.8,1208.0,39.2,1183.0,3362.8,3847.2,1064.2,101.0,58.0,1.677,85.022,95.752,14.69,3.396,11.294,0.951,96.408,85.353,2.0,1.0,0.0,0.0,13946065753.1958,624.1926711537154,15.52535862397172,0.0016875296887659513
2008,campeche,calakmul,18.2,5.692,5517.0,8558.8,12963.8,25625.8,25219.2,399.6,25654.8,27.32,6.22,4.69,4.654,5505.6,5473.4,2311.0,155.2,2359.8,4800.4,4818.6,2072.6,134.0,83.0,2.853,97.16,120.95,28.625,4.215,24.41,0.625,120.974,97.404,10.0,7.0,0.0,0.0,13946065753.1958,1115.7756053448088,50.53167438452063,0.0018395725686379395
2013,campeche,calakmul,19.9,6.442718400940621,6541.8,8706.6,19874.9,28316.9,27770.2,537.1,28331.6,27.2771914329874,6.972483676623662,4.369299065420561,4.368799925345279,6546.7,6538.2,3933.8,343.9,4054.7,6149.2,5956.2,3216.3,197.0,120.0,3.522,139.283,158.865,34.808,14.958,19.85,0.529,158.875,141.0,12.0,8.0,0.0,0.0,13946065753.1958,1228.592808030609,70.15099747278659,0.0020315120049902028
