Año Censal,Entidad,Municipio,farms,Total_Ingresos_Millones
2003,nuevo leon,monterrey,322.0,977.667
2003,nuevo leon,sabinas hidalgo,12.0,41.452
2003,nuevo leon,san nicolas de los garza,103.0,335.55400000000003
2003,nuevo leon,hidalgo,5.0,4.231
2003,nuevo leon,santa catarina,44.0,71.224
2003,nuevo leon,santiago,12.0,7.408
2003,oaxaca,ciudad ixtepec,18.0,8.940000000000001
2003,oaxaca,chahuites,7.0,2.813
2003,oaxaca,chalcatongo de hidalgo,3.0,0.137
2003,oaxaca,heroica ciudad de ejutla de crespo,13.0,9.287
2003,oaxaca,el espinal,4.0,1.033
2003,oaxaca,heroica ciudad de huajuapan de leon,44.0,60.516
2003,oaxaca,huautla de jimenez,11.0,11.77
2003,oaxaca,heroica ciudad de juchitan de zaragoza,29.0,162.72
2003,oaxaca,loma bonita,9.0,9.637
2003,oaxaca,magdalena jaltepec,4.0,0.114
2003,oaxaca,matias romero avendano,24.0,29.79
2003,oaxaca,miahuatlan de porfirio diaz,12.0,3.991
2003,oaxaca,oaxaca de juarez,169.0,477.231
2003,oaxaca,ocotlan de morelos,15.0,9.696
2003,oaxaca,putla villa de guerrero,13.0,14.549999999999999
2003,oaxaca,salina cruz,28.0,41.907
2003,oaxaca,san agustin loxicha,4.0,0.676
2003,oaxaca,san felipe usila,6.0,0.76
2003,oaxaca,san francisco telixtlahuaca,11.0,2.558
2003,oaxaca,san ildefonso villa alta,3.0,0.414
2003,oaxaca,san jacinto amilpas,6.0,0.64
2003,oaxaca,san jose chiltepec,3.0,0.336
2003,oaxaca,san juan bautista cuicatlan,4.0,2.073
2003,oaxaca,san juan bautista tuxtepec,39.0,47.483999999999995
2003,oaxaca,san juan mixtepec,4.0,0.769
2003,oaxaca,san lorenzo cacaotepec,5.0,0.53
2003,oaxaca,san mateo yoloxochitlan,4.0,0.101
2003,oaxaca,san pablo huitzo,4.0,0.215
2003,oaxaca,san pablo huixtepec,9.0,3.175
2003,oaxaca,san pablo villa de mitla,6.0,2.444
2003,oaxaca,san pedro amuzgos,4.0,6.316
2003,oaxaca,san pedro ixcatlan,4.0,0.52
2003,oaxaca,san pedro mixtepec,15.0,6.991
2003,oaxaca,san pedro pochutla,10.0,13.053
2003,oaxaca,san pedro totolapam,3.0,0.148
2003,oaxaca,villa de tututepec,12.0,4.178
2003,oaxaca,san pedro y san pablo ayutla,3.0,0.201
2003,oaxaca,villa de etla,8.0,3.8680000000000003
2003,oaxaca,san sebastian tutla,3.0,0.434
2003,oaxaca,santa catarina juquila,4.0,0.788
2003,oaxaca,santa lucia del camino,15.0,6.721
2003,oaxaca,heroica ciudad de tlaxiaco,18.0,10.046000000000001
2003,oaxaca,santa maria atzompa,4.0,0.539
2003,oaxaca,santa maria chilchotla,5.0,0.398
2003,oaxaca,santa maria huatulco,14.0,11.705
2003,oaxaca,santa maria jalapa del marques,7.0,2.995
2003,oaxaca,santa maria zacatepec,3.0,0.81
2003,oaxaca,santiago jamiltepec,6.0,6.62
2003,oaxaca,santiago juxtlahuaca,13.0,7.119
2003,oaxaca,santiago pinotepa nacional,22.0,61.413999999999994
2003,oaxaca,santo domingo tehuantepec,18.0,10.062999999999999
2003,oaxaca,santo domingo tonala,3.0,1.128
2003,oaxaca,santo domingo zanatepec,8.0,3.017
2003,oaxaca,santos reyes nopala,3.0,1.927
2003,oaxaca,soledad etla,3.0,0.359
2003,oaxaca,tanetze de zaragoza,3.0,0.19
2003,oaxaca,teotitlan de flores magon,3.0,1.159
2003,oaxaca,"heroica villa tezoatlan de segura y luna, cuna de la independencia de oaxaca",4.0,2.704
2003,oaxaca,tlacolula de matamoros,12.0,7.535
2003,oaxaca,villa de zaachila,20.0,4.479
2003,oaxaca,zimatlan de alvarez,11.0,4.751
2003,puebla,acajete,27.0,5.641
2003,puebla,acateno,4.0,0.683
2003,puebla,acatlan,18.0,29.029
2003,puebla,acatzingo,20.0,19.606
2003,puebla,ahuacatlan,3.0,0.468
2003,puebla,ajalpan,7.0,3.281
2003,puebla,altepexi,7.0,1.375
2003,puebla,amixtlan,3.0,0.456
2003,puebla,amozoc,28.0,9.017
2003,puebla,atempan,4.0,1.131
2003,puebla,atlixco,55.0,79.107
2003,puebla,atoyatempan,9.0,1.195
2003,puebla,atzitzintla,5.0,1.133
2003,puebla,calpan,5.0,0.552
2003,puebla,coxcatlan,4.0,0.504
2003,puebla,cuautlancingo,12.0,1.568
2003,puebla,cuetzalan del progreso,5.0,1.252
2003,puebla,cuyoaco,3.0,0.468
2003,puebla,chalchicomula de sesma,16.0,12.678
2003,puebla,chiautla,14.0,4.754
2003,puebla,chiautzingo,6.0,1.555
2003,puebla,chietla,16.0,2.199
2003,puebla,chignahuapan,19.0,12.975000000000001
2003,puebla,chilchotla,6.0,1.443
2003,puebla,chinantla,4.0,1.192
2003,puebla,esperanza,9.0,4.065
2003,puebla,general felipe angeles,5.0,0.276
2003,puebla,guadalupe victoria,13.0,5.211
2003,puebla,huaquechula,9.0,1.25
2003,puebla,huauchinango,21.0,106.32300000000001
2003,puebla,huehuetlan el chico,3.0,0.693
2003,puebla,huejotzingo,34.0,11.309
2003,puebla,ixcaquixtla,7.0,3.107
2003,puebla,izucar de matamoros,51.0,50.973
2003,puebla,jopala,3.0,0.221
2003,puebla,libres,11.0,2.811
2003,puebla,ocoyucan,5.0,0.732
2003,puebla,oriental,4.0,1.854
2003,puebla,pahuatlan,3.0,1.696
2003,puebla,palmar de bravo,6.0,1.953
2003,puebla,pantepec,6.0,0.517
2003,puebla,piaxtla,3.0,1.392
2003,puebla,puebla,451.0,1553.711
2003,puebla,quecholac,20.0,17.385
2003,puebla,los reyes de juarez,11.0,3.73
2003,puebla,san andres cholula,16.0,2.837
2003,puebla,san felipe teotlalcingo,3.0,0.306
2003,puebla,san martin texmelucan,84.0,111.929
2003,puebla,san matias tlalancaleca,5.0,2.186
2003,puebla,san nicolas de los ranchos,8.0,0.917
2003,puebla,san pedro cholula,60.0,62.672
2003,puebla,san pedro yeloixtlahuaca,3.0,0.619
2003,puebla,san salvador el seco,12.0,6.031000000000001
2003,puebla,san salvador el verde,11.0,1.836
2003,puebla,santiago miahuatlan,4.0,0.607
2003,puebla,tecamachalco,27.0,28.796
2003,puebla,tecomatlan,4.0,1.327
2003,puebla,tehuacan,62.0,195.546
2003,puebla,tepango de rodriguez,3.0,0.574
2003,puebla,tepeaca,30.0,152.114
2003,puebla,tepeojuma,3.0,0.187
2003,puebla,tepeyahualco de cuauhtemoc,4.0,0.353
2003,puebla,tetela de ocampo,3.0,3.608
2003,puebla,teteles de avila castillo,3.0,0.445
2003,puebla,teziutlan,34.0,87.003
2003,puebla,tlahuapan,6.0,0.755
2003,puebla,tlatlauquitepec,11.0,5.495
2003,puebla,tochtepec,11.0,0.972
2003,puebla,tulcingo,5.0,4.319
2003,puebla,venustiano carranza,9.0,2.022
2003,puebla,xicotepec,35.0,40.982
2003,puebla,xiutetelco,8.0,2.81
2003,puebla,yehualtepec,8.0,1.395
2003,puebla,zacapoaxtla,13.0,26.38
2003,puebla,zacatlan,17.0,18.994
2003,puebla,zapotitlan,3.0,0.273
2003,puebla,zapotitlan de mendez,4.0,0.661
2003,puebla,zaragoza,10.0,4.383
2003,puebla,zinacatepec,10.0,1.9969999999999999
2003,queretaro,amealco de bonfil,10.0,4.316
2003,queretaro,cadereyta de montes,15.0,30.699
2003,queretaro,corregidora,25.0,33.195
2003,queretaro,ezequiel montes,19.0,17.814999999999998
2003,queretaro,jalpan de serra,9.0,9.811
2003,queretaro,pedro escobedo,13.0,11.896
2003,queretaro,queretaro,231.0,733.702
2003,queretaro,san juan del rio,62.0,130.62099999999998
2003,queretaro,tequisquiapan,28.0,26.806
2003,queretaro,toliman,4.0,1.185
2003,quintana roo,cozumel,29.0,44.703
2003,quintana roo,felipe carrillo puerto,21.0,10.187000000000001
2003,quintana roo,othon p. blanco,52.0,229.22299999999998
2003,quintana roo,benito juarez,151.0,338.009
2003,quintana roo,jose maria morelos,6.0,4.254
2003,quintana roo,solidaridad,37.0,98.117
2003,san luis potosi,cardenas,11.0,5.435
2003,san luis potosi,cedral,7.0,2.58
2003,san luis potosi,cerritos,18.0,25.413999999999998
2003,san luis potosi,ciudad fernandez,12.0,3.8129999999999997
2003,san luis potosi,ciudad valles,48.0,126.685
2003,san luis potosi,coxcatlan,3.0,0.457
2003,san luis potosi,charcas,5.0,1.862
2003,san luis potosi,ebano,7.0,9.207
2003,san luis potosi,matehuala,41.0,81.185
2003,san luis potosi,moctezuma,6.0,6.838
2003,san luis potosi,rioverde,40.0,82.464
2003,san luis potosi,salinas,9.0,16.573
2003,san luis potosi,san luis potosi,247.0,623.425
2003,san luis potosi,san martin chalchicuautla,5.0,0.65
2003,san luis potosi,santa maria del rio,8.0,32.683
2003,san luis potosi,soledad de graciano sanchez,40.0,13.435
2003,san luis potosi,tamasopo,8.0,2.831
2003,san luis potosi,tamazunchale,24.0,44.696
2003,san luis potosi,tampacan,3.0,0.84
2003,san luis potosi,tamuin,9.0,10.736
2003,san luis potosi,tanquian de escobedo,10.0,4.274
2003,san luis potosi,venado,4.0,2.818
2003,san luis potosi,villa de arriaga,4.0,1.189
2003,san luis potosi,villa de reyes,6.0,3.439
2003,san luis potosi,villa juarez,3.0,0.481
2003,sinaloa,ahome,111.0,344.748
2003,sinaloa,angostura,11.0,8.284
2003,sinaloa,badiraguato,7.0,2.343
2003,sinaloa,concordia,7.0,2.199
2003,sinaloa,cosala,10.0,3.814
2003,sinaloa,culiacan,230.0,706.013
2003,sinaloa,choix,5.0,10.152
2003,sinaloa,elota,7.0,5.211
2003,sinaloa,escuinapa,22.0,11.606
2003,sinaloa,el fuerte,21.0,21.521
2003,sinaloa,guasave,97.0,118.074
2003,sinaloa,mazatlan,153.0,387.37
2003,sinaloa,rosario,9.0,6.674
2003,sinaloa,salvador alvarado,26.0,68.498
2003,sinaloa,san ignacio,8.0,3.678
2003,sinaloa,navolato,28.0,26.181
2003,sonora,aconchi,3.0,0.822
2003,sonora,agua prieta,44.0,103.649
2003,sonora,caborca,17.0,81.558
2003,sonora,cajeme,93.0,436.228
2003,sonora,cananea,13.0,33.437
2003,sonora,etchojoa,9.0,1.926
2003,sonora,fronteras,3.0,1.028
2003,sonora,guaymas,29.0,115.01899999999999
2003,sonora,hermosillo,159.0,581.113
2003,sonora,huatabampo,13.0,37.153
2003,sonora,imuris,6.0,8.879
2003,sonora,magdalena,13.0,41.672
2003,sonora,navojoa,23.0,97.022
2003,sonora,nogales,70.0,249.367
2003,sonora,san luis rio colorado,58.0,163.932
2003,sonora,santa ana,3.0,9.648
2003,sonora,benito juarez,3.0,6.192
2003,tabasco,balancan,19.0,15.116
2003,tabasco,cardenas,52.0,144.364
2003,tabasco,centla,17.0,8.694
2003,tabasco,centro,154.0,694.0840000000001
2003,tabasco,comalcalco,42.0,90.053
2003,tabasco,cunduacan,9.0,4.449
2003,tabasco,emiliano zapata,17.0,34.769
2003,tabasco,huimanguillo,28.0,20.029
2003,tabasco,jalpa de mendez,6.0,3.838
2003,tabasco,jonuta,5.0,1.388
2003,tabasco,macuspana,45.0,73.828
2003,tabasco,nacajuca,12.0,2.09
2003,tabasco,paraiso,7.0,12.642
2003,tabasco,tacotalpa,7.0,2.657
2003,tabasco,teapa,15.0,33.695
2003,tabasco,tenosique,18.0,47.726
2003,tamaulipas,abasolo,5.0,2.148
2003,tamaulipas,aldama,9.0,19.198
2003,tamaulipas,camargo,8.0,8.926
2003,tamaulipas,ciudad madero,46.0,160.982
2003,tamaulipas,gonzalez,19.0,17.512999999999998
2003,tamaulipas,gustavo diaz ordaz,5.0,24.86
2003,tamaulipas,llera,6.0,1.848
2003,tamaulipas,el mante,27.0,69.49
2003,tamaulipas,matamoros,148.0,290.949
2003,tamaulipas,mier,5.0,1.665
2003,tamaulipas,miguel aleman,11.0,69.609
2003,tamaulipas,nuevo laredo,102.0,545.226
2003,tamaulipas,ocampo,6.0,1.757
2003,tamaulipas,padilla,9.0,2.123
2003,tamaulipas,reynosa,185.0,611.385
2003,tamaulipas,rio bravo,87.0,460.926
2003,tamaulipas,san fernando,15.0,43.562
2003,tamaulipas,soto la marina,8.0,11.402
2003,tamaulipas,tampico,103.0,432.005
2003,tamaulipas,valle hermoso,18.0,83.718
2003,tamaulipas,victoria,62.0,280.918
2003,tamaulipas,xicotencatl,9.0,5.871
2003,tlaxcala,apizaco,42.0,101.783
2003,tlaxcala,calpulalpan,13.0,8.671
2003,tlaxcala,chiautempan,38.0,72.41
2003,tlaxcala,ixtacuixtla de mariano matamoros,14.0,2.357
2003,tlaxcala,ixtenco,5.0,0.61
2003,tlaxcala,nanacamilpa de mariano arista,4.0,1.643
2003,tlaxcala,panotla,8.0,1.7959999999999998
2003,tlaxcala,san pablo del monte,12.0,3.364
2003,tlaxcala,teolocholco,7.0,6.941
2003,tlaxcala,tetlatlahuca,4.0,0.305
2003,tlaxcala,tlaxcala,34.0,107.548
2003,tlaxcala,tlaxco,8.0,6.696
2003,tlaxcala,papalotla de xicohtencatl,17.0,3.34
2003,tlaxcala,xicohtzinco,8.0,1.202
2003,tlaxcala,zacatelco,16.0,5.957
2003,tlaxcala,benito juarez,3.0,0.915
2003,tlaxcala,san francisco tetlanohcan,3.0,0.662
2003,tlaxcala,san juan huactzinco,3.0,0.295
2003,tlaxcala,santa apolonia teacalco,3.0,0.742
2003,tlaxcala,santa catarina ayometla,3.0,0.2
2003,veracruz de ignacio de la llave,acayucan,23.0,110.02199999999999
2003,veracruz de ignacio de la llave,altotonga,17.0,16.032
2003,veracruz de ignacio de la llave,alvarado,9.0,3.143
2003,veracruz de ignacio de la llave,naranjos amatlan,10.0,40.219
2003,veracruz de ignacio de la llave,amatlan de los reyes,8.0,1.883
2003,veracruz de ignacio de la llave,angel r. cabada,7.0,3.325
2003,veracruz de ignacio de la llave,la antigua,12.0,65.10300000000001
2003,veracruz de ignacio de la llave,atoyac,6.0,2.027
2003,veracruz de ignacio de la llave,atzalan,5.0,0.578
2003,veracruz de ignacio de la llave,boca del rio,31.0,122.487
2003,veracruz de ignacio de la llave,camerino z. mendoza,10.0,9.127
2003,veracruz de ignacio de la llave,catemaco,16.0,31.691
2003,veracruz de ignacio de la llave,cerro azul,11.0,6.216
2003,veracruz de ignacio de la llave,citlaltepetl,7.0,1.402
2003,veracruz de ignacio de la llave,coatepec,19.0,76.777
2003,veracruz de ignacio de la llave,coatzacoalcos,73.0,181.174
2003,veracruz de ignacio de la llave,coatzintla,5.0,0.229
2003,veracruz de ignacio de la llave,colipa,3.0,0.432
2003,veracruz de ignacio de la llave,cordoba,37.0,263.43
2003,veracruz de ignacio de la llave,cosamaloapan de carpio,23.0,68.495
2003,veracruz de ignacio de la llave,coscomatepec,18.0,8.374
2003,veracruz de ignacio de la llave,cosoleacaque,30.0,13.123000000000001
2003,veracruz de ignacio de la llave,cotaxtla,3.0,2.588
2003,veracruz de ignacio de la llave,coyutla,7.0,3.903
2003,veracruz de ignacio de la llave,cuichapa,4.0,1.814
2003,veracruz de ignacio de la llave,cuitlahuac,10.0,20.156
2003,veracruz de ignacio de la llave,chacaltianguis,4.0,1.876
2003,veracruz de ignacio de la llave,chiconquiaco,4.0,0.656
2003,veracruz de ignacio de la llave,las choapas,14.0,42.724
2003,veracruz de ignacio de la llave,chocaman,6.0,1.815
2003,veracruz de ignacio de la llave,emiliano zapata,13.0,3.734
2003,veracruz de ignacio de la llave,fortin,11.0,3.783
2003,veracruz de ignacio de la llave,gutierrez zamora,14.0,11.642
2003,veracruz de ignacio de la llave,huatusco,19.0,9.177
2003,veracruz de ignacio de la llave,huayacocotla,11.0,3.143
2003,veracruz de ignacio de la llave,isla,11.0,20.123
2003,veracruz de ignacio de la llave,ixcatepec,4.0,0.49
2003,veracruz de ignacio de la llave,ixhuatlan del cafe,7.0,0.434
2003,veracruz de ignacio de la llave,ixhuatlan de madero,4.0,1.019
2003,veracruz de ignacio de la llave,ixtaczoquitlan,15.0,2.348
2003,veracruz de ignacio de la llave,xalapa,122.0,704.612
2003,veracruz de ignacio de la llave,jaltipan,9.0,16.95
2003,veracruz de ignacio de la llave,jamapa,4.0,0.259
2003,veracruz de ignacio de la llave,jesus carranza,7.0,5.138
2003,veracruz de ignacio de la llave,xico,10.0,5.028
2003,veracruz de ignacio de la llave,juan rodriguez clara,14.0,8.494
2003,veracruz de ignacio de la llave,lerdo de tejada,12.0,13.663
2003,veracruz de ignacio de la llave,martinez de la torre,51.0,103.59
2003,veracruz de ignacio de la llave,mecatlan,3.0,0.225
2003,veracruz de ignacio de la llave,minatitlan,44.0,102.119
2003,veracruz de ignacio de la llave,misantla,25.0,42.594
2003,veracruz de ignacio de la llave,naolinco,12.0,2.242
2003,veracruz de ignacio de la llave,nautla,4.0,1.576
2003,veracruz de ignacio de la llave,orizaba,65.0,346.14599999999996
2003,veracruz de ignacio de la llave,ozuluama de mascarenas,3.0,0.624
2003,veracruz de ignacio de la llave,panuco,22.0,41.047
2003,veracruz de ignacio de la llave,papantla,37.0,71.36099999999999
2003,veracruz de ignacio de la llave,perote,25.0,17.132
2003,veracruz de ignacio de la llave,playa vicente,19.0,24.73
2003,veracruz de ignacio de la llave,poza rica de hidalgo,83.0,302.58099999999996
2003,veracruz de ignacio de la llave,las vigas de ramirez,4.0,0.999
2003,veracruz de ignacio de la llave,pueblo viejo,16.0,3.761
2003,veracruz de ignacio de la llave,rio blanco,7.0,1.439
2003,veracruz de ignacio de la llave,san andres tuxtla,29.0,72.947
2003,veracruz de ignacio de la llave,santiago tuxtla,15.0,6.497
2003,veracruz de ignacio de la llave,soteapan,4.0,0.758
2003,veracruz de ignacio de la llave,tamiahua,7.0,2.186
2003,veracruz de ignacio de la llave,tantoyuca,14.0,18.777
2003,veracruz de ignacio de la llave,alamo temapache,19.0,37.143
2003,veracruz de ignacio de la llave,tempoal,10.0,11.093
2003,veracruz de ignacio de la llave,tepetzintla,6.0,1.104
2003,veracruz de ignacio de la llave,jose azueta,5.0,4.506
2003,veracruz de ignacio de la llave,texistepec,7.0,1.78
2003,veracruz de ignacio de la llave,tezonapa,13.0,6.133
2003,veracruz de ignacio de la llave,tierra blanca,17.0,34.711
2003,veracruz de ignacio de la llave,tihuatlan,15.0,6.098
2003,veracruz de ignacio de la llave,tlacotalpan,5.0,2.607
2003,veracruz de ignacio de la llave,tlalixcoyan,10.0,6.653
2003,veracruz de ignacio de la llave,tlapacoyan,15.0,1.744
2003,veracruz de ignacio de la llave,tomatlan,5.0,1.177
2003,veracruz de ignacio de la llave,totutla,6.0,0.903
2003,veracruz de ignacio de la llave,tuxpan,39.0,73.695
2003,veracruz de ignacio de la llave,ursulo galvan,10.0,4.74
2003,veracruz de ignacio de la llave,vega de alatorre,12.0,5.393
2003,veracruz de ignacio de la llave,veracruz,131.0,614.425
2003,veracruz de ignacio de la llave,yanga,8.0,3.905
2003,veracruz de ignacio de la llave,zaragoza,4.0,0.543
2003,veracruz de ignacio de la llave,zentla,3.0,0.478
2003,veracruz de ignacio de la llave,zongolica,6.0,2.875
2003,veracruz de ignacio de la llave,agua dulce,13.0,20.823
2003,veracruz de ignacio de la llave,el higo,7.0,7.797
2003,veracruz de ignacio de la llave,nanchital de lazaro cardenas del rio,8.0,6.142
2003,veracruz de ignacio de la llave,tres valles,8.0,9.97
2003,veracruz de ignacio de la llave,carlos a. carrillo,6.0,7.489
2003,yucatan,acanceh,3.0,0.709
2003,yucatan,celestun,5.0,1.344
2003,yucatan,chemax,8.0,1.054
2003,yucatan,dzidzantun,3.0,2.143
2003,yucatan,espita,3.0,0.343
2003,yucatan,hunucma,8.0,8.923
2003,yucatan,merida,297.0,862.472
2003,yucatan,motul,11.0,3.859
2003,yucatan,oxkutzcab,10.0,15.721
2003,yucatan,progreso,23.0,42.28
2003,yucatan,sotuta,3.0,0.536
2003,yucatan,tekax,5.0,4.088
2003,yucatan,telchac pueblo,3.0,0.793
2003,yucatan,ticul,15.0,15.100999999999999
2003,yucatan,tizimin,12.0,9.117
2003,yucatan,valladolid,27.0,26.139
2003,zacatecas,atolinga,3.0,0.698
2003,zacatecas,benito juarez,4.0,1.419
2003,zacatecas,calera,16.0,49.074
2003,zacatecas,cuauhtemoc,5.0,0.943
2003,zacatecas,chalchihuites,3.0,1.212
2003,zacatecas,fresnillo,58.0,154.54
2003,zacatecas,trinidad garcia de la cadena,3.0,1.948
2003,zacatecas,general panfilo natera,3.0,0.732
2003,zacatecas,guadalupe,45.0,96.77099999999999
2003,zacatecas,huanusco,3.0,0.538
2003,zacatecas,jalpa,19.0,19.371000000000002
2003,zacatecas,jerez,30.0,76.94200000000001
2003,zacatecas,juan aldama,21.0,30.148
2003,zacatecas,juchipila,9.0,3.66
2003,zacatecas,loreto,6.0,56.903
2003,zacatecas,luis moya,9.0,4.92
2003,zacatecas,miguel auza,8.0,2.615
2003,zacatecas,monte escobedo,4.0,2.301
2003,zacatecas,nochistlan de mejia,16.0,37.035000000000004
2003,zacatecas,ojocaliente,6.0,4.582
2003,zacatecas,rio grande,22.0,18.495
2003,zacatecas,sain alto,7.0,1.802
2003,zacatecas,sombrerete,17.0,8.076
2003,zacatecas,tabasco,10.0,11.996
2003,zacatecas,tlaltenango de sanchez roman,13.0,19.651
2003,zacatecas,valparaiso,18.0,9.712
2003,zacatecas,villa gonzalez ortega,5.0,1.16
2003,zacatecas,villa hidalgo,5.0,2.201
2003,zacatecas,zacatecas,49.0,205.833
2008,aguascalientes,aguascalientes,307.0,1342.6219999999998
2008,aguascalientes,asientos,7.0,1.895
2008,aguascalientes,calvillo,5.0,94.127
2008,aguascalientes,jesus maria,22.0,82.79899999999999
2008,aguascalientes,pabellon de arteaga,9.0,77.455
2008,aguascalientes,rincon de romos,16.0,67.259
2008,aguascalientes,san jose de gracia,3.0,0.736
2008,aguascalientes,tepezala,4.0,1.018
2008,aguascalientes,san francisco de los romo,6.0,1.835
2008,baja california,ensenada,161.0,378.17499999999995
2008,baja california,mexicali,323.0,1270.1390000000001
2008,baja california,tecate,29.0,110.468
2008,baja california,tijuana,570.0,1951.8139999999999
2008,baja california,playas de rosarito,47.0,148.797
2008,baja california sur,comondu,16.0,18.672
2008,baja california sur,mulege,16.0,13.973
2008,baja california sur,la paz,62.0,210.957
2008,baja california sur,los cabos,72.0,120.932
2008,baja california sur,loreto,4.0,5.748
2008,campeche,calkini,15.0,17.197
2008,campeche,campeche,75.0,555.567
2008,campeche,carmen,63.0,907.9390000000001
2008,campeche,champoton,19.0,21.984
2008,campeche,hecelchakan,6.0,31.333
2008,campeche,escarcega,17.0,22.641
2008,coahuila de zaragoza,acuna,50.0,157.814
2008,coahuila de zaragoza,allende,6.0,4.774
2008,coahuila de zaragoza,arteaga,5.0,0.655
2008,coahuila de zaragoza,francisco i. madero,11.0,4.958
2008,coahuila de zaragoza,frontera,18.0,15.68
2008,coahuila de zaragoza,general cepeda,3.0,2.177
2008,coahuila de zaragoza,matamoros,26.0,61.436
2008,coahuila de zaragoza,monclova,65.0,223.85
2008,coahuila de zaragoza,muzquiz,16.0,33.306
2008,coahuila de zaragoza,nadadores,3.0,0.2
2008,coahuila de zaragoza,nava,4.0,2.997
2008,coahuila de zaragoza,ocampo,4.0,0.527
2008,coahuila de zaragoza,parras,13.0,37.166000000000004
2008,coahuila de zaragoza,piedras negras,58.0,191.649
2008,coahuila de zaragoza,ramos arizpe,4.0,6.253
2008,coahuila de zaragoza,sabinas,17.0,42.274
2008,coahuila de zaragoza,saltillo,220.0,961.137
2008,coahuila de zaragoza,san buenaventura,5.0,9.818
2008,coahuila de zaragoza,san juan de sabinas,7.0,14.569
2008,coahuila de zaragoza,san pedro,24.0,69.551
2008,coahuila de zaragoza,torreon,285.0,1161.0819999999999
2008,colima,armeria,7.0,3.822
2008,colima,colima,67.0,269.94899999999996
2008,colima,cuauhtemoc,12.0,2.87
2008,colima,manzanillo,59.0,177.603
2008,colima,tecoman,41.0,85.064
2008,colima,villa de alvarez,31.0,87.637
2008,chiapas,acala,14.0,16.293
2008,chiapas,acapetahua,9.0,19.784
2008,chiapas,amatan,7.0,2.056
2008,chiapas,angel albino corzo,13.0,4.882
2008,chiapas,berriozabal,11.0,3.809
2008,chiapas,bochil,12.0,8.751
2008,chiapas,el bosque,7.0,1.249
2008,chiapas,cacahoatan,11.0,5.674
2008,chiapas,catazaja,6.0,1.423
2008,chiapas,cintalapa,23.0,54.241
2008,chiapas,coapilla,5.0,0.252
2008,chiapas,comitan de dominguez,63.0,193.506
2008,chiapas,la concordia,9.0,1.817
2008,chiapas,copainala,8.0,4.633
2008,chiapas,chenalho,4.0,0.599
